,segment_id,time_to_eruption,sensor_1_mean,sensor_1_std,sensor_2_mean,sensor_2_std,sensor_3_mean,sensor_3_std,sensor_4_mean,sensor_4_std,sensor_5_mean,sensor_5_std,sensor_6_mean,sensor_6_std,sensor_7_mean,sensor_7_std,sensor_8_mean,sensor_8_std,sensor_9_mean,sensor_9_std,sensor_10_mean,sensor_10_std,days_to_eruption,class
2573,957807611,29278695,137781.786778782,2026171.8916709104,196647.77748911871,686803.7773496209,116244.5593633534,1862406.62595774,104223.70868400724,1706813.6561882102,0.0,0.0,149829.60560771255,3042543.7585997162,207196.84960846143,4042831.318311804,215018.50880240754,4086951.74632091,116186.7585181822,1697283.3514325526,176911.85305781022,2699634.101121209,3.0,B
2574,734437203,35225425,18030.93617955953,57936.924420814095,0.0,0.0,15172.061137517518,49671.85921338204,25363.137522909707,60191.38905504831,15875.687890193412,33072.21093649894,17649.000670685844,66988.11141685909,13328.031085108762,57027.67895587027,0.0,0.0,21949.23652226481,68174.99910260619,41040.70712733685,126051.98417102837,4.0,B
2575,890707823,39444168,39704.8399297413,111238.80474117164,99916.72320730436,178403.017379987,35059.59131236851,133124.07399517053,45191.7233919634,94944.73871196753,28102.78040370265,71428.49866827973,44125.20556878561,63789.92405248829,83083.13587511293,137936.72369919546,62507.59673827713,116728.65983219662,40216.00176577155,88996.3137523487,72349.14432676276,318737.9783515184,5.0,C
2576,1795112460,9747225,52043.05318697082,84986.72568131382,45426.87757987174,86852.55881683009,54124.522651857274,151778.48972260565,31771.4849781258,81851.18391749424,0.0,0.0,70489.58958731404,153757.61648664842,54591.62510618616,127237.96276565734,60660.94632655201,146407.73955492466,26462.540938789472,68244.4957093425,54375.15400431744,170146.87785939313,1.0,A
2577,1142973144,18122385,38368.620832999666,152810.13638232095,108340.38541743404,226674.8541578632,35355.38869209084,126832.63695355663,39443.32265495799,125245.84198525439,24293.47699395896,50907.34794171358,112318.89108144699,397071.1754359387,12113.235781890806,7373.277423521856,10853.522868468935,12188.553905876697,43079.891342063835,135943.1168234442,70481.69811255905,232628.6138175414,2.0,A
2578,1942733658,22041266,9562.251650198763,23301.7918578346,53642.19344608984,99988.09398372141,9745.798770671685,22654.54689432698,14465.532259862255,29599.809149281227,12031.139647872871,23380.801711083706,14129.924536163886,39009.73187337538,15158.240141117354,32733.6107492152,16145.349087853396,37059.73848873545,11996.606289804173,30064.81029636907,22042.46432483786,56298.351802530524,3.0,B
2579,1583152581,42853033,17737.50582345423,52243.89263646139,0.0,0.0,16411.436975644323,49394.07777894057,25784.76336793178,59832.32497725518,20195.58956017275,40154.214380950965,19067.58215209131,71378.21932233892,14399.173490616133,54024.136887437286,0.0,0.0,22084.718396358297,57367.03257138626,43286.61508928688,112356.32784440188,5.0,C
2580,810866813,47878878,0.0,0.0,65746.75722238884,126550.83499865145,0.0,0.0,24901.03915974096,81153.14585905129,0.0,0.0,86066.22359979563,330678.5095227288,22627.51816745481,141335.16650214046,30129.089753320342,163823.6227415659,12329.132189170772,39620.475338647215,51476.79383063034,174123.38453918547,6.0,C
2581,386442102,21968994,51851.42861440995,178227.94055029997,120376.17280747884,249715.6070912985,46298.67835413628,146164.13001693628,52593.734006968014,158390.07401926466,24004.414377606627,48323.743164984735,121484.82836209715,472765.5718463221,11629.987116482624,6949.806878896654,14963.401749645682,13229.341478497174,56407.67826301207,161945.39018091222,78010.29259817259,252315.7515931939,3.0,B
2582,321281603,35158661,10669.188683556134,26511.490225146143,78462.1728585136,128810.54719495215,12813.584997388138,29885.196798466684,31529.112700374808,52623.261843212575,21422.358046332894,30550.603302250907,128174.39770880964,127900.93460014575,83946.36397435082,113708.24565371884,37832.20865714124,71142.02731052098,27499.85849803532,42512.134966928665,23079.95614657556,59031.35315786409,4.0,B
2583,416906269,44851580,13851.906630419231,31305.41483907478,80882.04206363506,95733.6557483902,15402.260811020677,31531.882525892957,17071.478053903167,34755.64118666397,13806.658010250982,20232.155738074434,35990.84371902713,72413.0375904055,47369.6361217192,66953.07176185187,45212.35810662671,68003.84385116164,14587.455396174546,37407.21146161215,21266.39779882708,58044.546785634346,5.0,C
2584,943853322,39729341,254249.7202275215,310010.2314632954,187793.30032310393,241529.0527513025,87673.10271479892,360363.0163178241,94208.68737950797,133265.08117780922,0.0,0.0,210177.2175052616,467158.88322121795,61679.35063695072,201865.1995391918,37708.521217436966,258352.0510229377,68832.72580358225,106702.188624401,147792.7589266563,211591.29481308674,5.0,C
2585,874302891,26223811,18635.668597919863,27635.35388307463,68418.2708915361,85963.32334030022,20315.103779348115,85506.32574805476,27761.026394487515,48094.24935300543,12785.750374050413,22447.74361903058,36597.25603394365,50788.65546092161,54516.61328139532,91611.66799207832,51253.561419433965,75682.6362555531,32119.398506891626,47456.83979987125,21940.894082643717,52244.01853533633,3.0,B
2586,2140731938,24847565,17390.602209909142,27445.75566566164,51408.45598668596,91876.58415050837,12384.73790973989,30205.824987651875,23737.21944494753,54709.332388315095,13500.972006446484,30940.322148842344,34465.980360048285,52619.325894668094,65367.128457946514,93591.61027866985,40395.9035430564,72002.60284008447,38164.73713039426,59497.955426184366,25298.108689179022,62330.74596619893,3.0,B
2587,674198779,44513964,20499.17990580199,58928.94765935906,62603.87518979332,115845.04249811842,22985.204282857758,49783.55305810769,35172.43850163447,57567.114386651854,25086.90243410287,49713.31411002466,38055.51661006008,68282.05888498423,58511.88714749003,101781.04692387593,57910.705509871914,95616.75881813528,25861.22095992021,61350.64011158058,51536.431366343015,148132.8377444405,5.0,C
2588,1896475785,22761183,9415.206045748575,23826.097799276515,43901.245523263424,83122.30660228731,9214.488232531645,22398.965609320094,14090.345020514023,28280.765018092217,8940.765250492166,18283.90383174196,23622.37073530996,44869.786229112724,22327.61795077791,35956.572406213985,24522.163915179804,43974.945574844336,10991.593831829583,30052.10842751124,18226.456397676768,49056.25001067205,3.0,B
2589,1961765898,37972604,11404.751188133416,34995.1846265411,57058.52517005452,100738.67074562627,11815.588782679852,35848.669684479915,15277.905981300557,37601.30460151083,14990.376407385462,24180.528343449103,24161.739321586465,73137.59535469703,9016.459928922726,35094.67177898186,13797.30092581582,37265.693409736516,15194.49484789872,43609.66753493168,22614.69805561509,64203.18727702925,4.0,B
2590,415940645,19314332,21827.426546246854,80731.95937201925,45328.64163503595,90989.78688243746,19759.71705247113,69233.42443833947,31142.94121747413,74574.43280294255,24797.566698141934,44929.52010263872,47425.637900743204,126398.12057154119,71940.00803279526,119918.36949706994,35733.398531801955,127707.2435644831,42615.41937567814,71639.04072416601,54676.44112478255,178815.29770191523,2.0,A
2591,1047097201,2212847,36773.40723914105,129421.43970580155,184431.1546172888,380101.57912314776,31747.339417386338,113585.41746097765,49374.504019741886,152429.3340350922,37299.96693738739,81392.85732738872,34174.11818253727,149747.14812317185,33214.24783759076,109767.7500417078,27884.457298758847,86908.30280976594,46348.33780199492,142931.7084468613,82002.95781273555,251971.590715505,0.0,A
2592,1877594152,15882300,22149.900129602407,64482.24337305689,0.0,0.0,18278.23140476695,55814.0915724885,33670.06912372413,78757.70735673155,22269.541574915653,45607.4839893841,17326.640421733202,57118.99096717768,22666.479696298644,58278.08936323271,0.0,0.0,26351.86096881782,76426.00326300735,50317.750496720684,149653.09470975914,2.0,A
2593,1067098395,11554566,20139.850276694207,66049.1800013966,0.0,0.0,18272.642973493268,60683.030120257645,23946.21285320974,64993.56139289838,20178.15290841773,38110.89617341979,31570.334553544322,122794.74179757168,23141.143321617896,71444.24124222544,0.0,0.0,23354.4863962616,62298.16851603362,48931.32444522514,132268.13182000708,1.0,A
2594,634331045,11506142,24576.43850890191,97319.25917938387,51697.79934336951,108426.54550147412,24573.91641193214,83429.070827122,28701.805100990787,81549.51652109784,0.0,0.0,28704.28316656285,152009.43060193685,20481.271089387858,108272.9318486526,25042.463039854498,136828.40895536038,30210.78525616486,73949.11263750633,57479.18293373046,197978.05880091665,1.0,A
2595,975367443,4482373,39262.19718234124,89055.42911787855,98666.44502319439,219176.6658550168,33823.81679993831,100387.28265270204,32568.352772938968,89349.35100798777,18564.127746038128,35510.969246522385,27960.629388349516,134260.0599791142,18204.188475742383,88530.55544509293,27926.52449779335,131957.90099661014,34775.75732407467,90951.08254750444,52253.35362431663,156497.52711616628,1.0,A
2596,480851597,3008552,23265.499900916613,72980.14656222757,0.0,0.0,23398.26791336936,88725.42368912238,35920.667558099696,96996.52879361434,24805.185846955566,49007.88836486263,40294.81284644514,171697.4536272272,28965.34453178813,91845.19242254586,0.0,0.0,37476.811639059415,82653.42862394686,59943.07222697957,165894.7872478831,0.0,A
2597,1484856965,6211187,34640.95839227159,130238.64276660685,145820.07584193337,262582.9685430692,35265.600594685115,121789.80322333606,46313.54366377362,133564.93999512575,0.0,0.0,44007.41372092413,190045.40613978574,22907.728281034717,141420.6077530847,31200.652635863215,184131.25712022974,55325.765094132774,131462.29316749645,64755.68458724697,203803.85385204718,1.0,A
2598,437950948,43390056,24391.831812054414,78076.11436382447,88886.68688583172,120973.35792486348,18264.989172987895,59305.76710658523,21150.578572794228,63150.00720758896,20593.277693867203,48217.57595615914,18873.326490673986,62370.18027940652,16076.45310571064,72411.00077543892,16448.490134303338,54310.013773788014,20440.096986380468,68314.93483904548,49278.29872737527,184905.1237656353,5.0,C
2599,185435567,13426654,133427.68890338475,570781.3511286555,109240.29922090977,260779.54196804226,93910.22428594019,564530.8723135801,78495.36176042973,442996.00689993607,33207.643987320735,95097.16120789557,140702.24693434648,796621.7719251334,11987.215879343075,7399.060540485194,17104.669044515857,15947.859972764216,73891.90814612198,515187.9338447785,104970.0449127484,748577.5389808071,2.0,A
2600,1610320452,23863150,44653.413892969074,164989.29163205618,119099.0624461458,233362.09740543345,41535.813451102695,142132.10879184236,58844.05304554594,151609.63120173555,23883.955454441344,51475.48256405831,108546.44186325195,452640.5414026057,11850.965421098532,7055.458258134848,10809.711189233907,10276.49527231625,49243.564387548846,154601.7937692859,0.0,0.0,3.0,B
2601,934199817,39084989,18726.09751108419,54203.15935039197,0.0,0.0,16235.995669145252,51827.17253991667,28068.49140031789,64561.07836175875,15955.689779928465,29762.594139861918,84651.29457895168,153004.4590472655,47181.99213900078,83076.96694382526,0.0,0.0,20629.323497778,57257.99775942657,38438.75174686592,103403.76269656973,5.0,C
2602,308682858,38754492,34461.42062043095,114565.52899767213,176223.63756459003,379252.86849522416,35010.856596226025,115070.63933190893,49567.73780475745,139638.86836071778,0.0,0.0,48746.18112815704,155919.22571880155,67328.61250198213,105809.24674964207,74090.82280111073,106836.13081318144,47405.08548454163,135899.63660704537,79804.1555960542,218441.89209799087,4.0,B
2603,583411418,18471342,20681.829832994343,54596.77529911722,0.0,0.0,21160.075159699154,53529.06687451785,30807.839200529932,83173.67853205021,18960.30986766349,34263.59122972201,57116.01099009914,102029.46268051623,66986.45667434072,98756.79553285793,54997.06979654375,118048.23458803404,24928.283670371045,64855.20952386586,38587.568907705136,103887.55018695313,2.0,A
2604,447513558,33606313,43042.584095937316,150927.3459618209,0.0,0.0,44390.92322154543,142172.07225598028,60725.651636670285,188104.99816408977,0.0,0.0,50986.67325439968,160291.39321089946,72838.25408938684,143520.55977108734,50677.062205652626,96681.05708318176,52814.44497263374,166426.5202343542,85067.31277327327,273526.3162857397,4.0,B
2605,479177652,13205387,19716.6365900882,64341.414589554726,83592.33955946304,169538.96001993446,19531.005178521,57547.58541595339,28115.83280369476,72797.98937518908,24770.22483393248,48044.54821668626,30299.815089452728,111061.91956420123,16316.136898912517,69099.32259419093,30687.36486694508,117516.57213672325,26960.489718327208,74358.16665904674,54398.571552325986,133636.2622055937,2.0,A
2606,92343295,17392069,40598.99457961924,128694.213662467,186034.9118118666,396985.96469309827,35197.35989578804,119723.41728053366,52338.217578570235,168069.85948154485,0.0,0.0,27606.830020437963,148248.55776375285,30505.74784336417,122496.65817021285,23403.901957497368,79917.06893412425,49047.2004871489,148028.17831068448,81354.7291669605,266804.73263822123,2.0,A
2607,2026112332,11942621,24947.393235503983,85364.76149503385,96779.11594604157,237616.20183258105,23141.25416965047,80695.57085883188,34268.060277744866,85969.70014237774,19569.29108770941,48566.33035492191,36674.8397884313,57645.314645755876,41704.499717255036,59497.012627459386,47140.25955023537,65221.306751212265,34147.56925615018,102526.68268466016,52097.48766495363,181684.57505957386,1.0,A
2608,906979721,29900041,21407.05491693509,85777.07964949666,50742.607890258485,103969.11459229703,19514.458468647263,76187.33308688388,29733.979416118324,77938.78222868823,23304.32422736289,45896.88550932216,20861.259460427587,114534.6428181772,16898.870916304128,91485.65294172727,24206.296112399952,133673.3582094809,22579.93736510272,73265.80448430254,55128.557141666904,181912.0961832891,3.0,B
2609,336213069,9261020,25872.03424294749,80498.72445620332,135850.0182177145,309870.7347084911,26691.08381162626,77724.93341502853,39443.54681622589,100453.71736895588,22198.719884540318,49510.49046028416,42665.05471476712,88118.3749859394,38004.72442855706,74931.78992992303,56267.82402879241,122167.37800134426,34206.49294402437,97746.34132762793,51470.5940067478,147306.77284605894,1.0,A
2610,679074896,35918932,30813.961698617906,154646.18700929012,109848.7853727156,215365.75583504734,55147.778395595036,255989.3417186456,46868.89545284945,144962.95347716985,25127.858994415208,47258.88394899865,200813.77206852945,474282.7441050489,59679.95196726834,233579.80413435714,59275.2805818867,327082.3881461148,59311.13011796943,111282.40691108396,66639.92298502343,226863.9631186115,4.0,B
2611,420519707,38771394,98385.7379634923,150537.46846961655,107477.38746342936,173391.9343022209,35226.12130702897,133633.63816865013,55240.34521484745,100918.58633274543,28989.065442464325,71770.35684094857,55906.69062721732,72389.51036587088,55717.67525053711,131374.70948443515,147689.80067686609,231077.423021922,33616.887180020174,86453.31571343169,73563.87696430222,313685.4307940893,4.0,B
2612,130209120,37694491,24146.629591651224,79423.48262597113,0.0,0.0,0.0,0.0,43564.43781399611,124225.18521999144,23191.459940587367,50741.24823402359,23507.256890994962,116405.72969973885,18955.195024349283,88827.54641408939,23102.468871328096,103646.12246024351,26495.443628326466,77054.06529036544,54277.00729370994,165632.78183859552,4.0,B
2613,1697989660,13197684,22811.868222182144,67046.31842325178,59065.1394447286,114658.7448221269,19476.85043773023,58009.518608262595,23367.323950999482,61310.78063050541,18498.874248858214,38167.949800761744,19481.742994049244,75961.22157235298,12316.830290391305,62275.000415750466,20522.696400562243,67973.17355427035,23541.865839431957,69754.98235542774,43444.70976313565,130181.10582528776,2.0,A
2614,1340962670,16245449,38498.68189933002,110938.69940577977,90341.66770665342,186467.18924661688,0.0,0.0,32699.22406651897,102596.11427454164,23258.000121043846,47774.098213814425,92875.28158599057,362336.618937805,25682.580042069432,131005.5091907952,42176.54232365433,186275.43734469856,0.0,0.0,61344.64214572921,197746.02532286747,2.0,A
2615,1170778257,19794931,19920.39606779508,72650.41902213941,46417.53029258913,95236.46400102404,19329.72381497492,63950.68935994311,29813.177603779986,68510.99126510324,23925.718418696757,43942.33805527552,23545.727388882344,118881.83357424792,18641.148974170403,87407.35074856906,30875.96430081502,128533.32474044235,23764.870051577596,63160.64065617918,52146.06053817707,160388.97467383152,2.0,A
2616,1360677928,18420287,9833.195941123493,24328.79861932684,38225.80119707092,72430.67881157316,33196.6445061762,49223.34647456262,23840.6571110242,43547.241600649606,8201.290883921583,17096.047525772366,49521.26377589357,59571.68785997076,33179.740863963656,56769.73832678356,64082.6538366483,94591.52835069812,95517.49141938539,112394.14400299203,19016.776226101218,49511.11404650188,2.0,A
2617,516272311,9717873,30895.37022780228,123972.62254924234,92588.06451875504,232661.4791366044,31259.759560730694,117907.5978412929,37510.81044670906,123527.31571608526,22082.432319660835,58364.04004682709,20529.51823067364,60479.65212647211,17063.77597364397,69540.29112473431,26085.52745859992,60959.124007439765,40173.134486639945,145708.6916625142,60314.7118879478,228757.72662497946,1.0,A
2618,63715701,28262872,27636.156156638048,132848.09563028035,49529.88332109216,106398.46114142508,29624.158535555744,115374.13806203831,46377.720544993965,97982.30929747393,21739.26886178524,47388.641400516935,50317.89914727956,126962.91040931467,66109.30304034836,212090.2673502868,88001.5798282011,151284.23133634025,39216.0553053055,107522.49155804528,51108.02065393091,175561.5048227879,3.0,B
2619,1789535259,25454875,24206.85707219701,59691.661474648055,0.0,0.0,17627.175164182518,52242.155653778485,26774.591849566124,66831.50646129454,21030.41441526425,44766.456097828144,81267.33680605331,135534.93758561806,47734.21228703874,99542.23240841486,60710.238683689066,132593.01809004412,23039.702909144027,62240.6534169157,67884.76023739755,131725.98876187392,3.0,B
2620,1627658612,19975329,20970.0900559819,69931.42743021916,52412.623806717194,109725.3609529958,43679.599722915715,69543.41862093826,23647.993641475023,57238.647373971726,22704.67327042966,48742.11094710032,49204.7209453977,67400.22073840945,108611.3343444239,136476.6691310408,45967.53157353587,78280.84232325549,23694.049753555395,63908.14412099294,53640.94447406306,167708.40869683333,2.0,A
2621,294794256,42838329,21912.961043379968,72685.25133253055,77711.70847786445,134501.5542830695,0.0,0.0,29866.57894923766,76394.43125472762,20195.814152761766,39799.20963895209,54562.29979226373,193898.0302849198,48194.25744617494,117981.12324761713,57445.96635221751,143786.28567095508,28057.445589827017,76618.08230558602,55054.03124790984,150697.42687347712,5.0,C
2622,118766330,23720981,40973.722502259065,140235.46032387993,192291.44182577482,412939.97404534323,39131.18768536529,131458.83771089438,64281.38605610452,182680.1267213116,0.0,0.0,68795.42890470519,163230.72361099382,53294.823540061174,127981.93383002856,53376.78837898282,107705.35037235304,55773.17710659113,158164.97623520574,83411.81044458349,271234.7596422132,3.0,B
2623,1482496421,30238743,19250.347149981906,57740.69977193391,0.0,0.0,15841.820864527475,47984.38088659816,29309.761665084327,72263.08208370306,18151.881281190334,40746.32563242083,32908.140607103,59624.92684267197,49034.68439163065,83606.1815690977,0.0,0.0,28796.9743784156,75455.41559797522,41341.594755505765,125462.90554865373,3.0,B
2624,1151918483,15990184,39714.835795405226,133713.04562041478,89928.23232964941,173955.79885512512,30328.860099158224,118781.65667110619,34987.48004251389,117820.55889708115,22283.00541979236,43666.65356473303,103198.01178191183,348869.8817061917,11668.313384067022,7136.6997717277245,10053.827467175932,10634.25075014682,35677.283817865115,119583.0434320796,61690.53136515732,212828.0502047423,2.0,A
2625,2051419461,11325548,32489.204397155238,80952.57076089749,98744.21872844422,184641.29542179487,65583.40635958216,190014.3467656527,51006.87090554053,85825.94667464019,0.0,0.0,90659.37586034367,175882.26190604788,47376.492290684255,121875.02535302925,59764.470483435136,149912.88159503337,54324.454879994235,77146.33098174373,61699.57313940256,141212.25146639755,1.0,A
2626,998625201,46296746,59445.76782240332,90354.47405222073,0.0,0.0,0.0,0.0,53572.60579821012,128123.40720527075,7107.5752450255,14337.1145269921,27259.687341351273,183504.6707564544,0.0,0.0,26824.006927171387,158962.86173991053,25091.26293143421,75410.71219341429,49737.48842873374,166586.7250384684,5.0,C
2627,1023111602,4839779,47088.75334621989,130488.67879177856,137939.17458020002,256813.6749023943,41582.43084609456,130102.98531679148,50443.398634489226,143295.98083500785,28562.92946982391,55888.68363378093,31614.859921731026,146065.60536354984,26370.84244306505,125499.05191940193,42274.142025609006,146909.80040542322,56463.933285483836,160579.74646268046,73195.88367419045,223680.48100556852,1.0,A
2628,902114155,34347071,42532.6098601929,83835.00807541361,66680.57749683643,139748.77407546234,0.0,0.0,32447.869774660147,81784.47310805907,20866.483515296397,42927.165077050624,49215.31644968452,104771.67724364961,34730.47566266223,86165.78689110509,85463.6961896506,140223.92527178873,37971.03014987632,92094.33709038043,56501.24505584086,174403.33893239632,4.0,B
2629,1784003284,14439463,21626.593486918515,61889.90443057287,99280.67449330566,198094.1771808838,19201.88811753583,56537.83284028582,54346.605743792235,66314.5051739598,0.0,0.0,20807.3262431902,109287.81556088028,14546.891871911726,81686.11423227166,18341.22635052111,85358.91155974724,24421.278324869014,67277.29661606527,45825.48240858727,127496.58268942565,2.0,A
2630,111665787,37729412,25583.78595965657,85578.97331479298,0.0,0.0,0.0,0.0,47651.889208088876,124031.50338330938,26115.28069437804,58186.75053319541,22175.62361496939,116225.37497249866,18423.927100550893,85875.31011662495,23172.122995269572,107924.75783562957,28698.947748792667,81765.7477037089,59327.10616738588,177614.81526536852,4.0,B
2631,1725440304,35358523,11772.1543378096,24971.721290050747,50892.47899714195,95259.13627253236,10149.259686015876,27068.538829894922,28721.422787107687,46596.45746883844,17259.028282127274,19791.98982826839,92071.08672744574,91226.14008053084,91155.93753997688,120028.51390929955,43100.08150369206,68869.12191485759,36292.80590111562,56939.54660974121,17397.887720886392,49458.327457984364,4.0,B
2632,1647077641,44814025,21207.53115632957,52599.41585347961,51167.836352107195,105820.93580875645,23661.97234335006,45930.098234185614,35541.48826707648,53254.69286061695,22640.858155433067,45329.97848220602,37578.51036614292,68449.57006016126,94998.08832107953,121897.03673321615,72551.79216817055,104842.06142939092,34334.84550607713,55397.90043865301,45400.45651635908,126254.82049017672,5.0,C
2633,604357728,28717865,13740.553231924754,43335.621871170144,39846.609705666764,81069.22924968244,14563.444223142305,35437.99401585236,32658.121039592213,40011.58547014687,14820.032032273342,29530.405219040003,48763.12140184693,57757.12464547469,50987.108541423586,65046.874826353116,30252.15905753277,57396.150670097275,26680.479029350103,46302.53916638312,32919.05686179283,93725.9066372942,3.0,B
2634,237474395,12724171,30829.443748663864,108198.6770195972,96245.21027709408,187440.4019362689,29081.144245056337,90642.32552714492,35358.135703681924,98881.4015257855,28662.4377287555,59581.6977919475,23242.31259013868,83712.63750639457,18035.543645340054,88619.84674734443,40090.37586449109,86738.39357191233,36803.54738750959,115640.07688990745,67311.19029263081,217448.0171487537,1.0,A
2635,1563489982,5077028,40443.609687808836,140942.81907996014,190721.27164151322,426097.1064007347,37352.20238105478,134039.0041711922,60317.73345749048,173108.66782672162,37695.356384021405,87375.7750698793,52947.65246362993,158225.02147972776,28913.895511399798,127387.30341599805,30549.952034459984,92486.43396010733,54801.42456756224,159834.71109196095,87041.64668390858,285216.5172034237,1.0,A
2636,718033664,33170380,39999.45940749789,133615.569984032,0.0,0.0,37849.84384698372,119233.76394566713,54403.11635407416,160831.0968049242,0.0,0.0,63393.39791562679,163313.93255724327,72157.30661173513,132198.04374396568,81499.38985747276,107908.96692603572,45999.678448059094,143484.93254015953,71921.76203326871,236259.2289172609,4.0,B
2637,556516545,9354421,42690.81950626022,149310.68804024215,186905.95027240762,404277.3797168206,38128.57801374336,138439.9664200975,54449.32097769016,174887.14158025052,0.0,0.0,39172.107373102306,157164.13379385107,29159.802940559122,126739.03268940539,24992.32210879388,95088.48567045633,51716.46650842238,162050.55136471696,100543.90960263406,285566.08080490556,1.0,A
2638,2044769449,32387832,21730.00435815544,65784.52138697478,0.0,0.0,19735.98659099476,61212.75843538784,32388.262816614482,82943.94727435362,22814.21051592793,49302.873007035305,65142.897846736756,98355.14129591512,51928.174236112674,87907.08044067802,0.0,0.0,29300.223726000586,81638.15893668594,54871.691906843254,145742.16465510768,4.0,B
2639,647980942,34803596,16922.4290303511,53347.74136687854,0.0,0.0,14757.45201669771,46718.18156610366,22835.808022021778,53840.82968428162,15770.783303885824,32692.651332919555,16596.022293744412,63539.31376959232,14124.514891910596,47371.48984792787,0.0,0.0,19781.02008177749,56491.03622632628,39925.73457425193,114143.35061737946,4.0,B
2640,1033677406,30736075,18642.7835860827,43369.92388524162,50255.274088316306,97908.38591346184,14346.999497425151,36530.73409645291,22125.30520564136,41922.024366727346,21846.52702889996,40530.57950630776,14941.929313215962,43604.57713577595,9489.851273364682,43139.55770886442,17676.02849065974,47000.80632408006,33670.924439506234,55174.33196990504,39112.5659886769,101478.84002344428,4.0,B
2641,432241754,35407115,62193.12403673549,101313.72501401053,0.0,0.0,26965.46018168169,87027.88177909663,38015.72814648935,97751.22106581784,23820.751235030948,48211.56526398545,55043.42054149559,136923.90052553473,41883.14061069989,98363.25029898254,52541.33409078327,122702.42434114414,35335.009321208985,98596.74010088952,62236.99316706659,156618.17225524582,4.0,B
2642,740985437,6930450,31947.880179495838,77346.65761232928,54932.526819666615,108307.84832957301,22073.984940244183,62568.66090990983,22335.816301864586,62453.53392278322,20186.32855696521,39188.101243680896,34280.768644444724,109048.47792465985,30519.509874868614,86211.56997669487,36303.21104615045,95356.41859180594,22500.43670817268,69929.59339972158,46843.91468534714,157638.06552895502,1.0,A
2643,980247693,24961204,38215.108052070624,139594.05760336295,109871.8231415925,207969.85401302308,36896.54980254532,120175.77673257662,38894.09947003415,122144.4808611544,23156.30409352852,49462.87149276086,96201.75303273788,402736.3943264853,11509.356559478594,6932.658985034525,9973.92402730433,8264.900601637812,42234.27917920607,126564.95149479185,0.0,0.0,3.0,B
2644,1564588400,34260639,38529.28289127647,79677.41745501904,58738.98826192554,115784.67212925821,0.0,0.0,30394.268330269682,74201.79211607634,19715.285227105607,38260.417531260806,60709.110779141745,103550.16253985406,52678.341343261745,91287.8947031674,90055.5303145302,155923.62241478686,27872.86468290129,77809.75674462474,53865.92319785698,156944.0189301641,4.0,B
2645,704346315,16091778,12883.4866861123,26962.918040449244,61155.456386916085,82929.6277590236,59377.42320501258,111661.31554941481,28413.020544880786,53212.90518553082,11069.499049378146,24017.975331431007,39855.6068776115,53896.73823077717,56534.07587531378,76349.18193797607,41096.78266432022,67282.46171337449,25242.6006930018,41191.2755868131,24035.34800734041,59234.05876762745,2.0,A
2646,2015589007,46507264,12590.814557816371,27459.544855501343,53428.95745115283,90162.7462653234,9636.522393801006,28763.451163922327,12409.988955413024,29786.774085353893,8253.367217576057,15528.529145580691,20387.84323636715,58476.78615879504,8485.07738419039,38012.927675035,13869.308111364651,42036.03739049618,13057.376274252507,33446.40952170633,19301.52006975859,53147.24764630488,5.0,C
2647,378248729,11425080,23244.5934630323,77002.38221556775,98945.03187759867,247891.94843783675,21789.649652668664,66326.1968244704,27647.4590169664,78321.86723248304,22981.38722992375,54017.58343199996,38657.35351402462,100292.58113071704,24946.179348859918,50800.19228477412,42188.278432539846,61420.0780333029,28319.804701594137,87989.55380918426,53399.179208926726,177484.93248465832,1.0,A
2648,583276025,33059873,11614.566879849996,27214.528892318067,90396.98970134443,130051.6342599991,11012.766434010857,27535.310744840786,23503.646254584703,52080.67317724117,17874.720333831934,32876.05617474355,95789.33007204832,90086.83079513912,85994.15854287258,111008.00709276543,75777.02799438674,94775.80017800485,22551.320882038937,42204.795857742756,27862.992207969186,67348.71154997054,4.0,B
2649,1000745424,5120693,40899.74179793554,143428.13301314678,196161.57852613792,432738.561419584,37742.999843808255,135824.05395667805,60006.12570058372,170797.23363163468,38160.33397203291,87775.01686449599,53338.83088482793,161370.29645140894,40510.926094822375,133000.65501942748,34834.86030488915,95776.31245785447,55144.65351687334,160467.71190843143,87737.60736447934,287962.8724324067,1.0,A
2650,16377035,37393945,33114.227570106385,78681.4300719864,63630.29412706832,123224.49225029525,0.0,0.0,28416.545602562135,66085.44049860901,21978.116299081725,43388.332420259714,48526.64207247399,104175.02608634053,44405.841634675686,89841.88183434398,67350.83934728644,131494.12103136306,25789.872997988623,75609.45897172976,54279.72380597754,163851.438165756,4.0,B
2651,1807997703,45834487,16437.22716638313,47138.51770538621,49306.796021193615,87117.06330408673,17658.296652244677,39492.144481310665,39467.35292749494,51957.99148377487,17885.899666864967,34582.971876445554,39855.608441939024,70094.02499902331,45373.80548652749,72390.30584607385,98055.54530694416,138940.98348751172,17563.385676074326,44917.1239822129,39918.00317223023,160656.72885684267,5.0,C
2652,412373157,21976053,18139.544870366724,60531.209363434464,44686.42810729408,90534.96290601397,19628.536853010253,50835.88289527388,22283.957811804903,49247.636265401736,18876.79789491144,38880.8911576074,15259.038451959104,58616.159101414814,13434.689554828536,75779.26414429948,18113.422448009544,55759.86937520738,22114.86422936801,58032.847443243976,45207.76469371768,141848.9268439334,3.0,B
